SSRL-153,37.41850115,-122.2005759,BOOSTER: BL 46: near HV box,1,1,BA001960254,1,1/1/20,7/11/19,7/20/20,0,7/11/19,7/20/20,0
SSRL-154,37.41763306,-122.2015522,BOOSTER: west roof gate 2- under duct: near stairs,1,1,BA00116698V,0,7/1/20,7/24/20,7/24/20,,7/24/20,7/24/20,0
SSRL-154,37.41778564,-122.2016808,BOOSTER: west roof gate 2- under duct: near stairs,1,1,BA001894205,1,1/1/20,1/29/20,7/24/20,0,1/29/20,7/24/20,0
SSRL-154,37.41778564,-122.201629,BOOSTER: west roof gate 2- under duct: near stairs,1,1,BA00200334M,1,7/1/19,8/23/19,1/29/20,0,8/23/19,1/29/20,0
SSRL-154,37.4182842,-122.2007565,BOOSTER: BL 38: under duct: near stairs,1,1,BA000872228,1,1/1/19,7/11/19,8/23/19,0,7/11/19,8/23/19,0
SSRL-155,37.4183681,-122.2015091,BOOSTER: Above QF 24.  RHEED SSRL BL 5-1 RGD#45,1,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-156,37.41849841,-122.2013164,BL5-1: RGD: on leg opposite target,1,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-157,37.41833026,-122.2007895,BL16 Ratchet Wall,1,0,BA00023788W,1,1/1/19,7/11/19,1/28/20,0,7/11/19,1/28/20,0
SSRL-158,37.4186964,-122.2010023,Booster-Upstairs on West wall by BSOIC,1,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-159,37.41821289,-122.2006726,BLDG 131 - beam: BL-5 ratchet shield wall,0,1,BA00156005E,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-159,37.41821289,-122.2007157,BLDG 131 - beam: BL-5 ratchet shield wall,0,1,BA000713563,1,1/1/20,1/28/20,7/15/20,0,1/28/20,7/15/20,0
SSRL-159,37.41821289,-122.2007181,BLDG 131 - beam: BL-5 ratchet shield wall,0,1,BA00020179A,1,7/1/19,8/7/19,1/28/20,0,8/7/19,1/28/20,0
SSRL-159,37.41860449,-122.2006616,BLDG 131 - beam: BL-5 ratchet shield wall,0,1,BA00018162J,1,1/1/19,7/11/19,8/7/19,0,7/11/19,8/7/19,0
SSRL-160,37.41818237,-122.2009732,BL11-3 Work Station - behind PC,0,1,BA00065016B,0,7/1/20,7/17/20,7/17/20,,7/17/20,7/17/20,0
SSRL-160,37.41818237,-122.2010857,BL11-3 Work Station,0,1,BA00033798T,1,1/1/20,1/31/20,7/17/20,0,1/31/20,7/17/20,0
SSRL-160,37.41821289,-122.2010793,BL11-3 Work Station,0,1,BA00104205M,1,7/1/19,8/5/19,1/31/20,0,8/5/19,1/31/20,0
SSRL-160,37.41804375,-122.201391,BL11-3 Work Station,0,1,BA000874604,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-161,37.41867065,-122.2015123,BL 1-0 by hutch door,0,1,BA000822546,0,7/1/20,7/27/20,7/27/20,,7/27/20,7/27/20,0
SSRL-161,37.41860962,-122.2018771,BL 1-0 by hutch door,0,1,BA00056053E,1,1/1/20,1/29/20,7/27/20,0,1/29/20,7/27/20,0
SSRL-161,37.41873169,-122.2015646,Duplicate to SSRL-[145] BL-1 Wall cross from 1-0,0,1,BA00186728M,1,7/1/19,8/5/19,1/29/20,0,8/5/19,1/29/20,0
SSRL-161,37.41806151,-122.2008454,Duplicate to SSRL-[145] BL-1 Wall cross from 1-0,0,1,BA00211582E,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-162,37.41824982,-122.2006373,Shield Wall BL15: across from BL-5 w/b,0,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-163,37.41824341,-122.2006931,BL16-2 workstation,0,1,BA000177470,0,7/1/20,7/27/20,7/27/20,,7/27/20,7/27/20,0
SSRL-163,37.41824341,-122.2007483,BL16-2 workstation,0,1,BA00203126K,1,1/1/20,1/31/20,7/27/20,0,1/31/20,7/27/20,0
SSRL-163,37.41821289,-122.2007238,BL16-2 workstation,0,1,BA00116603E,1,7/1/19,8/5/19,1/31/20,0,8/5/19,1/31/20,0
SSRL-163,37.41833202,-122.2012596,BL16-2 workstation,0,1,BA001179532,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-164,37.41821289,-122.2006737,BL5-2 workstation,0,1,BA00062978M,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-164,37.41824341,-122.2007185,BL5-2 workstation,0,1,BA002153692,1,1/1/20,1/28/20,7/15/20,0,1/28/20,7/15/20,0
SSRL-164,37.41821289,-122.2007169,BL5-2 workstation,0,1,BA00026058A,1,7/1/19,8/7/19,1/28/20,0,8/7/19,1/28/20,0
SSRL-164,37.41868981,-122.2008753,BL5-2 workstation,0,1,BA001834417,1,1/1/19,7/11/19,8/7/19,0,7/11/19,8/7/19,0
SSRL-165,37.41821289,-122.200675,BL15-0 HPI,0,1,BA001204595,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-165,37.41821289,-122.2007198,BL15-0 HPI,0,1,BA00148299T,1,1/1/20,1/28/20,7/15/20,0,1/28/20,7/15/20,0
SSRL-165,37.41818237,-122.2007539,BL15-0 HPI,0,1,BA00188650Z,1,7/1/19,7/30/19,1/28/20,0,7/30/19,1/28/20,0
SSRL-165,37.41834999,-122.2009208,BL15-0 HPI,0,1,BA00189811W,1,1/1/19,7/11/19,7/30/19,0,7/11/19,7/30/19,0
SSRL-166,37.41821289,-122.2007193,BL15-2 hutch d/s door,0,1,BA001119744,0,7/1/20,7/27/20,7/27/20,,7/27/20,7/27/20,0
SSRL-166,37.41824341,-122.2008364,BL15-2 hutch d/s door,0,1,BA00022333K,1,1/1/20,1/31/20,7/27/20,0,1/31/20,7/27/20,0
SSRL-166,37.41818237,-122.2007456,BL15-2 hutch d/s door,0,1,BA00214551G,1,7/1/19,8/5/19,1/31/20,0,8/5/19,1/31/20,0
SSRL-166,37.41797672,-122.2008626,BL15-2 hutch d/s door,0,1,BA000794315,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-167,37.41821289,-122.2007633,BL15-2 workstation on support beam,0,1,BA00070835Y,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-167,37.41821289,-122.2007619,BL15-2 workstation on support beam,0,1,BA000934036,1,1/1/20,1/31/20,7/15/20,0,1/31/20,7/15/20,0
SSRL-167,37.41818237,-122.2007504,BL15-2 workstation,0,1,BA00190231D,1,7/1/19,8/7/19,1/31/20,0,8/7/19,1/31/20,0
SSRL-167,37.4181896,-122.200623,BL15-2 workstation,0,1,BA00068747P,1,1/1/19,7/11/19,8/7/19,0,7/11/19,8/7/19,0
SSRL-168,37.41818237,-122.2012576,BL11-3 d/s workstation,0,1,BA00247358X,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-168,37.41818237,-122.201116,BL11-3 d/s workstation,0,1,BA00068068Z,1,1/1/20,1/28/20,7/15/20,0,1/28/20,7/15/20,0
SSRL-168,37.41821289,-122.2011594,BL11-3 d/s workstation,0,1,BA00026886V,1,7/1/19,8/5/19,1/28/20,0,8/5/19,1/28/20,0
SSRL-168,37.41860221,-122.2011781,BL11-3 d/s workstation,0,1,BA00155972W,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-169,37.41821289,-122.2015169,BLDG 130: Lab 201,1,1,BA00202510Q,0,7/1/20,7/30/20,7/30/20,,7/30/20,7/30/20,0
SSRL-169,37.41821289,-122.2013854,BLDG 130: Lab 201,1,1,BA000176175,1,1/1/20,2/3/20,7/30/20,0,2/3/20,7/30/20,0
SSRL-169,37.41821289,-122.2014883,BLDG 130: Lab 201,1,1,BA00066070G,1,7/1/19,8/23/19,2/3/20,0,8/23/19,2/3/20,0
SSRL-169,37.4185913,-122.2014818,BLDG 130: Lab 201,1,1,BA00162868O,1,1/1/19,7/11/19,8/23/19,0,7/11/19,8/23/19,0
SSRL-170,37.41836548,-122.2011347,SSRL Block 7 on SPEAR inner wall,1,1,BA00169851W,0,7/1/20,7/24/20,7/24/20,,7/24/20,7/24/20,0
SSRL-170,37.41842651,-122.2012751,SSRL Block 7 on SPEAR inner wall,1,1,BA00218010S,1,1/1/20,2/3/20,7/24/20,0,2/3/20,7/24/20,0
SSRL-170,37.41836548,-122.2011604,SSRL Block 7 on SPEAR inner wall,1,1,BA00017360K,1,7/1/19,8/7/19,2/3/20,0,8/7/19,2/3/20,0
SSRL-170,37.41815804,-122.2006472,SSRL Block 7 on SPEAR inner wall,1,1,BA00069159V,1,1/1/19,7/11/19,8/7/19,0,7/11/19,8/7/19,0
SSRL-172,37.41821289,-122.2007204,RHEED BL 5-2 RGD#51- outlet post,0,1,BA00169818M,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-172,37.41821289,-122.2007202,RHEED BL 5-2 RGD#51- outlet post,0,1,BA00034522F,1,1/1/20,1/28/20,7/15/20,0,1/28/20,7/15/20,0
SSRL-172,37.41818237,-122.200717,RHEED BL 5-2 RGD#51- outlet post,0,1,BA00202206L,1,7/1/19,8/20/19,1/28/20,0,8/20/19,1/28/20,0
SSRL-172,37.41864801,-122.2013713,RHEED BL 5-2 RGD#51,0,1,BA001008377,1,1/1/19,7/11/19,8/20/19,0,7/11/19,8/20/19,0
SSRL-173,37.41821289,-122.2006736,BL 5-2: End of station: on leg RGD #45,0,1,BA00166727S,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-173,37.41821289,-122.2007188,BL 5-2: End of station: on leg RGD #45,0,1,BA00199046X,1,1/1/20,1/28/20,7/15/20,0,1/28/20,7/15/20,0
SSRL-173,37.41818237,-122.2007165,BL 5-2: End of station: on leg RGD #45,0,1,BA001246092,1,7/1/19,8/7/19,1/28/20,0,8/7/19,1/28/20,0
SSRL-174,37.41818237,-122.2012592,BL17 hutch wall adjacent to 17-2 workstation,0,1,BA00061080K,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-174,37.41818237,-122.2011562,BL17 hutch wall adjacent to 17-2 workstation,0,1,BA00203839Z,1,1/1/20,3/2/20,7/15/20,0,3/2/20,7/15/20,0
SSRL-175,37.41818237,-122.2012607,BL17-2 hutch adjacent to door facing BL11-3,0,1,BA00147808T,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-175,37.41818237,-122.2011594,BL17-2 hutch adjacent to door facing BL11-3,0,1,BA00083558R,1,1/1/20,3/2/20,7/15/20,0,3/2/20,7/15/20,0
SSRL-176,37.41818237,-122.2012593,BL 17-2 hutch wall adjacent to beam pipe penetration,0,1,BA001183278,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-176,37.41818237,-122.20099,BL 17-2 hutch wall adjacent to beam pipe penetration,0,1,BA00075594V,1,1/1/20,3/2/20,7/15/20,0,3/2/20,7/15/20,0
SSRL-177,37.41824341,-122.2009165,17-0 hutch door,0,1,BA000495426,0,7/1/20,7/15/20,7/15/20,,7/15/20,7/15/20,0
SSRL-177,37.41815186,-122.2006903,17-0 hutch door,0,1,BA00247110L,1,1/1/20,3/2/20,7/15/20,0,3/2/20,7/15/20,0
SSRL-178,37.41821289,-122.2007607,top left corner of Dave Wenger's desk,0,1,BA00046887P,0,7/1/20,7/27/20,7/27/20,,7/27/20,7/27/20,0
SSRL-178,37.41818237,-122.2007297,top left corner of Dave Wenger's desk,0,1,BA00247304A,1,1/1/20,3/2/20,7/27/20,0,3/2/20,7/27/20,0
SSRL-179,37.41821289,-122.2007718,on BL 17 electronics rack 1702 ,0,1,BA001285727,0,7/1/20,7/17/20,7/17/20,,7/17/20,7/17/20,0
SSRL-179,37.41818237,-122.2008773,on BL 17 electronics rack downstream  from 0 hutch,0,1,BA00205247C,1,1/1/20,3/2/20,7/17/20,0,3/2/20,7/17/20,0
Starbuck-001,37.419698,-122.202731,Seating area on floor in moderator,1,1,BA000980047,0,7/1/20,10/7/20,10/7/20,,10/7/20,10/7/20,0
